,id_str,hashtags,urls,text,clean_text,created_at,lang,quote_count,reply_count,retweet_count,favorite_count,to_cache,sa_label,sa
0,1242495049730064389,"['coronavirus', 'covid', 'uk', 'coronatracker']",['https://covid.joinzoe.com/'],#CoronaVirus tracker app https://t.co/nHgMS8wUNP #COVID19 #UK #CoronaTracker,CoronaVirus tracker app COVID UK CoronaTracker,2020-03-24 16:54:38,en,0,0,0,0,True,neutral,0.5
1,1239896677378646016,"['physicaldistancing', 'switzerland']",['https://twitter.com/i/web/status/1239896677378646016'],"#PhysicalDistancing is the caring &amp; responsible way to go @UNHumanRights #Switzerland.

Together with our 200+ member SOS-Torture Network we’ll keep monitoring #HumanRights violations &amp; standing for the most vulnerable everywhere #COVID2019",PhysicalDistancing is the caring amp responsible way to go UNHumanRights Switzerland Together with our member SOSTorture Network we ll keep monitoring HumanRights violations amp standing for the most vulnerable everywhere COVID,2020-03-17 12:49:38,en,0,0,0,0,True,weakly_negative,0.488
2,1241408035672797186,"['covid', 'canada']","['https://art-bd.shinyapps.io/covid19canada/', 'https://twitter.com/i/web/status/1241408035672797186']",Epidemiological Data from the #Covid19 Outbreak in #Canada | https://t.co/DfZAkOaEQx | Thanks to @ishaberry2 @JPSoucy @JWright159 | @UofTNews @SickKidsNews https://t.co/OluEiG9B6P,Epidemiological Data from the Covid Outbreak in Canada Thanks to ishaberry JPSoucy JWright UofTNews SickKidsNews,2020-03-21 16:55:14,en,0,0,0,0,True,positive,0.7202
3,1240122930413146112,['japan'],['https://twitter.com/i/web/status/1240122930413146112'],"App Store rankings: Japan, US, UK, Italy, Spain &amp; France

#Japan doesn’t seem to be trying to go online for working through #COVID19/#coronavirus https://t.co/Y6QYEn8Pcd",App Store rankings Japan US UK Italy Spain amp France Japan doesn t seem to be trying to go online for working through COVIDcoronavirus,2020-03-18 03:48:41,en,0,0,0,0,True,neutral,0.5
4,1250019261138993152,"['worldbank', 'aarogyasetuapp', 'india', 'coronavirus', 'contacttracing']",['https://twitter.com/i/web/status/1250019261138993152'],"#WorldBank praises #AarogyaSetuApp developed by Govt of #India to track #coronavirus patients. #ContactTracing made easy through this app, @Apple &amp; @Google also partnering to develop contact tracing app
#CoronavirusFacts
https://t.co/xoW2NCaffd

https://t.co/uWVp83PXxM",WorldBank praises AarogyaSetuApp developed by Govt of India to track coronavirus patients ContactTracing made easy through this app Apple amp Google also partnering to develop contact tracing app CoronavirusFacts,2020-04-14 11:13:10,en,0,0,0,0,True,strongly_positive,0.8714999999999999
5,1244929997741015040,"['datacenter', 'coronavirus']","['https://bit.ly/2X0lnX5', 'https://twitter.com/i/web/status/1244929997741015040']","UPDATE: COVID-19 breaths life into chips for laptops, data centers https://t.co/U3Imo1Q5jX #DataCenter #CoronaVirus #TechUnity https://t.co/9Re31QaH7K",UPDATE COVID breaths life into chips for laptops data centers DataCenter CoronaVirus TechUnity,2020-03-31 10:10:15,en,0,0,0,0,True,neutral,0.5
6,1245097240789745673,['webinar'],['https://twitter.com/i/web/status/1245097240789745673'],#Webinar tomorrow from 1:00-2:00pm ET: Our experts will be discussing the pressing need for innovative &amp; flexible approaches to the collection &amp; analyses of study #data as #COVID19 threatens the conduct and completion of clinical studies: https://t.co/coy73J38u7 @FiercePharma https://t.co/FknWPuc5Bg,Webinar tomorrow from pm ET Our experts will be discussing the pressing need for innovative amp flexible approaches to the collection amp analyses of study data as COVID threatens the conduct and completion of clinical studies FiercePharma,2020-03-31 21:14:49,en,0,0,0,0,True,weakly_positive,0.648
7,1250497869762756609,"['coronavirus', 'census', 'trumpadmin']",['https://twitter.com/i/web/status/1250497869762756609'],"This week, experts briefed the Committee on the impact of #coronavirus on the #2020Census &amp; the #TrumpAdmin's recent request to delay deadlines.

Top 3 takeaways:
1⃣  @uscensusbureau must work w/ Congress
2⃣  Boosting self-response is key
3⃣  Delays could hurt data accuracy https://t.co/RnngQOAPe9",This week experts briefed the Committee on the impact of coronavirus on the Census amp the TrumpAdmins recent request to delay deadlines Top takeaways uscensusbureau must work w Congress Boosting selfresponse is key Delays could hurt data accuracy,2020-04-15 18:54:59,en,0,2,5,3,True,weakly_negative,0.3194
8,1246060010322325509,"['india', 'emergencyfinancing', 'diagnostics']",['https://twitter.com/i/web/status/1246060010322325509'],"""In #India, $1bn #emergencyfinancing will support better screening, contact tracing &amp; laboratory #diagnostics; procure #PPE &amp; set up new #isolationwards,"" the World Bank said; 1st set of #emergencysupport ops for #developingcountries approved
https://t.co/lHdMQLVmNI",In India bn emergencyfinancing will support better screening contact tracing amp laboratory diagnostics procure PPE amp set up new isolationwards the World Bank said st set of emergencysupport ops for developingcountries approved,2020-04-03 13:00:31,en,0,0,0,0,True,strongly_positive,0.9063
9,1248708641147867136,"['covid', 'physicalactivity', 'mentalhealth']",['https://twitter.com/i/web/status/1248708641147867136'],"The REACH Lab @KeckMedUSC  is studying how #COVID19 impacts #physicalactivity and #mentalhealth. This survey will take 35-40 min, and we'll ask you to download an app. Our lab is working tirelessly to understand this pandemic. #covid19research #COVIDー19 

https://t.co/U5gMV3qTPK https://t.co/T2LXxXbHRN",The REACH Lab KeckMedUSC is studying how COVID impacts physicalactivity and mentalhealth This survey will take min and well ask you to download an app Our lab is working tirelessly to understand this pandemic covidresearch COVIDー,2020-04-10 20:25:14,en,0,0,1,0,True,positive,0.7233
