,id_str,hashtags,urls,text,clean_text,created_at,lang,quote_count,reply_count,retweet_count,favorite_count,to_cache,sa_label,sa
0,1249441115092201484,"['covid', 'coviduk']",[],"UNPRECEDENTED 

New dictionary definition - 
“complete cockup even with weeks of warning and data “

#COVID19 #COVID_19uk",UNPRECEDENTED New dictionary definition complete cockup even with weeks of warning and data COVID COVIDuk,2020-04-12 20:55:49,en,0,0,0,0,True,weakly_negative,0.32999999999999996
1,1242561721861955585,['auspol'],['http://www.abc.net.au/news/2020-03-25/coronavirus-covid-19-modelling-stay-home-chart/12084144'],"@ScottMorrisonMP @GladysB
#auspol
 Confused about what to do about coronavirus? This data says just stay home
https://t.co/wAqQ1VjP21",ScottMorrisonMP GladysB auspol Confused about what to do about coronavirus This data says just stay home,2020-03-24 21:19:34,en,0,0,0,0,True,weakly_negative,0.3409
2,1245789418478239750,"['police', 'snitch', 'coronavirus']",['https://www.activistpost.com/2020/04/police-app-encourages-people-to-report-neighbors-who-violate-stay-at-home-orders.html'],"Police App Encourages People To Report Neighbors Who Violate Stay At Home Orders
https://t.co/KJRQZhdJcO
#police #snitch #coronavirus",Police App Encourages People To Report Neighbors Who Violate Stay At Home Orders police snitch coronavirus,2020-04-02 19:05:17,en,0,0,0,0,True,weakly_negative,0.4614
3,1247449301833244672,"['coronavirus', 'covid', 'ppe']",['https://twitter.com/i/web/status/1247449301833244672'],"Agreeing 😷
Where are the #coronavirus #Covid_19 Test Kits and #PPE ?“... Taiwan, South Korea, Singapore, China - all used mass testing, rigorous contact tracing, rigorous quarantining/containment and massive use of masks...”",Agreeing Where are the coronavirus Covid Test Kits and PPE Taiwan South Korea Singapore China all used mass testing rigorous contact tracing rigorous quarantiningcontainment and massive use of masks,2020-04-07 09:01:04,en,0,0,0,0,True,weakly_negative,0.39885
4,1249609260289400832,['ppe'],"['https://news.sky.com/story/coronavirus-the-italian-covid-19-hospital-where-no-medics-have-been-infected-11966344', 'https://twitter.com/i/web/status/1249609260289400832']","@ramsaysky report written up here: https://t.co/wV3IEON2Rd … its is advanced #PPE but also the strict separation of environments and no movement between them, that is part of the success at Cotugno Hospital #COVID19 - lessons learned from what happened in North of Italy.",ramsaysky report written up here its is advanced PPE but also the strict separation of environments and no movement between them that is part of the success at Cotugno Hospital COVID lessons learned from what happened in North of Italy,2020-04-13 08:03:58,en,0,0,0,0,True,positive,0.78945
5,1248240626795261955,"['community', 'wellness', 'nature', 'movement', 'artheals', 'nature', 'connect', 'stress']",['https://twitter.com/i/web/status/1248240626795261955'],"BELLA Presents: bello S1 Ep2 Flowers

#community #wellness #nature #movement #artheals #nature #connect #stress #stressrelief #mentalhealth #storytelling #film #video #content #biophilicstorytelling #culture #relaxation #bella @fbarral @IGNIproductions #atlstrong https://t.co/elbLnv2Wxq",BELLA Presents bello S Ep Flowers community wellness nature movement artheals nature connect stress stressrelief mentalhealth storytelling film video content biophilicstorytelling culture relaxation bella fbarral IGNIproductions atlstrong,2020-04-09 13:25:31,en,0,0,0,1,True,positive,0.77115
6,1244367864313896960,"['voluntary', 'community', 'socialenterprise', 'charities']",['https://twitter.com/i/web/status/1244367864313896960'],"Such a critical issue for all  #voluntary #community #socialenterprise sector groups and #charities now as we move into another week of supporting our people through the #coronavirus crisis. 
Let's hope @GOVUK  @RishiSunak @10DowningStreet are listening... https://t.co/JMkPVYfazg",Such a critical issue for all voluntary community socialenterprise sector groups and charities now as we move into another week of supporting our people through the coronavirus crisis Lets hope GOVUK RishiSunak DowningStreet are listening,2020-03-29 20:56:32,en,0,0,0,0,True,weakly_positive,0.6909
7,1245458392971382784,['mentalhealth'],['https://twitter.com/i/web/status/1245458392971382784'],"Urgent need to protect people #mentalhealth units where ""outbreak...could be catastrophic. Best available data ... indicated that COVID-19 infection rates on a psychiatric ward in South Korea were above 90 per cent."" Dr. Smith @OttawaHospital #COVID19 https://t.co/RqZMp7nqkq",Urgent need to protect people mentalhealth units where outbreakcould be catastrophic Best available data indicated that COVID infection rates on a psychiatric ward in South Korea were above per cent Dr Smith OttawaHospital COVID,2020-04-01 21:09:55,en,0,2,4,6,True,strongly_positive,0.82985
8,1250838869416611840,"['coronavirusireland', 'covid']",['https://twitter.com/i/web/status/1250838869416611840'],"#CoronavirusIreland: TDs have returned to the Dáil to discuss the #COVID19 crisis &amp; the Government’s response to it

@GavReilly has been monitoring proceedings for #VMNews

#COVID19ireland | #Coronavirus https://t.co/lcssGW5xep",CoronavirusIreland TDs have returned to the Dáil to discuss the COVID crisis amp the Government s response to it GavReilly has been monitoring proceedings for VMNews COVIDireland Coronavirus,2020-04-16 17:30:00,en,0,0,1,0,True,strongly_negative,0.18755
9,1247071798388129798,"['community', 'coronavirus', 'pandemic']",['https://twitter.com/i/web/status/1247071798388129798'],@Google #Community Mobility Report tracks how community movement has changed owing to #coronavirus #pandemic in each country. The data will change as more stringent precautionary measures are put in place by countries. Click the link to view the report. https://t.co/dejZMxuGKk,Google Community Mobility Report tracks how community movement has changed owing to coronavirus pandemic in each country The data will change as more stringent precautionary measures are put in place by countries Click the link to view the report,2020-04-06 08:01:00,en,0,0,0,0,True,neutral,0.5
