,id_str,hashtags,urls,text,clean_text,created_at,lang,quote_count,reply_count,retweet_count,favorite_count,to_cache,sa_label,sa
0,1249632254483202048,['nhs'],['https://twitter.com/i/web/status/1249632254483202048'],"""#NHS phone app holds key to lifting UK’s coronavirus lockdown. Mobiles will trace every contact of infected people"" : https://t.co/I0v436VnR3",NHS phone app holds key to lifting UK s coronavirus lockdown Mobiles will trace every contact of infected people,2020-04-13 09:35:21,en,0,0,0,0,True,negative,0.25305
1,1239651056818233345,"['hostileenvironment', 'covid']",['https://twitter.com/i/web/status/1239651056818233345'],"Today we demanded @patel4witham end the #HostileEnvironment during the #COVID19 crisis. @JCWI_UK, @libertyhq &amp; 30 more have joined the call for an end to NHS charging and data-sharing 

For the NHS to work it must be accesible to ALL

#PatientsNotPassports https://t.co/svJBbsXp1M https://t.co/WfJmrGmqDM",Today we demanded patelwitham end the HostileEnvironment during the COVID crisis JCWIUK libertyhq amp more have joined the call for an end to NHS charging and datasharing For the NHS to work it must be accesible to ALL PatientsNotPassports,2020-03-16 20:33:38,en,0,1,7,5,True,strongly_negative,0.14079999999999998
2,1241655838319788032,['london'],['https://twitter.com/i/web/status/1241655838319788032'],"#London: Free Balochistan Movement UK Branch announces to postpone its 27 March protest in London due to the #COVID_19 outbreak &amp; government’s advice to avoid large crowds. 

We urge FBM members to take part in the party’s online #PakistanQuitBalochistan campaign on 27 March 2020 https://t.co/KkLUA8tm8l",London Free Balochistan Movement UK Branch announces to postpone its March protest in London due to the COVID outbreak amp government s advice to avoid large crowds We urge FBM members to take part in the party s online PakistanQuitBalochistan campaign on March,2020-03-22 09:19:55,en,1,2,44,51,True,weakly_positive,0.61315
3,1241354538151444480,"['teleworkers', 'confidential', 'smartspeaker']",['https://twitter.com/i/web/status/1241354538151444480'],Say #teleworkers ever thought of that #confidential conversations with clients might be heard by your #smartspeaker ? Keep your private matters private !! - https://t.co/on1fs8d3In #infosec #cybersecurity #privacy @PrivacyPrivee @infosecsw #COVID19 #Coronavirus https://t.co/UP6LnP0i2n,Say teleworkers ever thought of that confidential conversations with clients might be heard by your smartspeaker Keep your private matters private infosec cybersecurity privacy PrivacyPrivee infosecsw COVID Coronavirus,2020-03-21 13:22:39,en,0,1,15,5,True,weakly_positive,0.5129
4,1248660363891150851,"['scotland', 'peak']",['https://twitter.com/i/web/status/1248660363891150851'],#Scotland April 10: It looks we are in a plateu more than in a #peak as data on new cases have been very similar since April 3. Is this the beginning of #FlattenTheCurve?Still uncertainty due to high daily variations in n.of tests. Better fit in coming days #NHSScotland #COVID19 https://t.co/XkQ3Pxqcwd,Scotland April It looks we are in a plateu more than in a peak as data on new cases have been very similar since April Is this the beginning of FlattenTheCurveStill uncertainty due to high daily variations in nof tests Better fit in coming days NHSScotland COVID,2020-04-10 17:13:24,en,0,1,2,5,True,positive,0.7294
5,1247486748420161536,['nhs'],['https://twitter.com/i/web/status/1247486748420161536'],Now more than ever it is crucial to alleviate additional pressure from the #NHS where possible. Digital technologies are key to supporting the ongoing needs of patients. Please check out our recent article on best practice prescribing during #COVID19 -  https://t.co/OGcogrVuk4 https://t.co/5Om9FgeVV2,Now more than ever it is crucial to alleviate additional pressure from the NHS where possible Digital technologies are key to supporting the ongoing needs of patients Please check out our recent article on best practice prescribing during COVID,2020-04-07 11:29:52,en,0,0,0,0,True,strongly_positive,0.901
6,1248247660680605697,['nhs'],['https://twitter.com/i/web/status/1248247660680605697'],"👀 @Quality_Watch will continue to monitor the latest #NHS performance data on urgent and emergency care, and planned care, over the coming months. During the coronavirus pandemic, these stats will become evermore important 📊",QualityWatch will continue to monitor the latest NHS performance data on urgent and emergency care and planned care over the coming months During the coronavirus pandemic these stats will become evermore important,2020-04-09 13:53:28,en,0,0,1,0,True,strongly_positive,0.8753
7,1243654784667856896,['coronalockdown'],['http://mycut.me/zRFD'],"Apple launches COVID-19 screening app

more: https://t.co/z9KAtaVNXf

#CoronaLockdown https://t.co/3eR0oG47IR",Apple launches COVID screening app more CoronaLockdown,2020-03-27 21:43:01,en,0,0,0,0,True,neutral,0.5
8,1249507438161772545,"['nhs', 'nationalhealthservice']","['https://u.fooo.ooo/post-25136/2020-4-12/UK-app-to-track-coronavirus-spread-to-be-launched', 'https://twitter.com/i/web/status/1249507438161772545']",[🔴 NEWS] UK app to track coronavirus spread to be launched https://t.co/TrmOwEI5lE #NHS #NationalHealthService #Privacy #Coronavirus #MattHancock #TheGuardian #DigitalTransformation #Outline #SourceCode #Ethics #Containment #China #Virus #Lockdown #HumanRightsCommission,NEWS UK app to track coronavirus spread to be launched NHS NationalHealthService Privacy Coronavirus MattHancock TheGuardian DigitalTransformation Outline SourceCode Ethics Containment China Virus Lockdown HumanRightsCommission,2020-04-13 01:19:22,en,0,0,0,0,True,weakly_positive,0.5640000000000001
9,1245733066712199174,"['nhs', 'coronavirus']",['https://twitter.com/i/web/status/1245733066712199174'],"More than ever, #NHS data must be opened up to combat the #coronavirus crisis | @JeniT/@ODIHQ https://t.co/Nz8OpDQs3p https://t.co/eojHjWGsfr",More than ever NHS data must be opened up to combat the coronavirus crisis JeniTODIHQ,2020-04-02 15:21:22,en,1,0,10,6,True,strongly_negative,0.12104999999999999
10,1239669498900369411,"['hostileenvironment', 'covid']",['https://twitter.com/i/web/status/1239669498900369411'],"Coronavirus must end the #HostileEnvironment!

Gov attempts to control #COVID19 &amp; protect public health are undermined by policies which stop undocumented migrants accessing healthcare.

Ministers must firewall NHS data from the Home Office immediately!

https://t.co/o9Tgt9eWDE",Coronavirus must end the HostileEnvironment Gov attempts to control COVID amp protect public health are undermined by policies which stop undocumented migrants accessing healthcare Ministers must firewall NHS data from the Home Office immediately,2020-03-16 21:46:55,en,0,0,19,24,True,weakly_negative,0.3634
11,1244383966179835904,"['nhs', 'covid']",['https://twitter.com/i/web/status/1244383966179835904'],"@jessphillips It would help the #NHS if we all self-reported. Help slow the spread of #COVID19 and identify at risk cases by self-reporting your symptoms daily, even if you feel well. Get the app and tell your friends https://t.co/tNR3la6sFP

#NHSHeroes #coronavirusuk #CoronavirusLockdownUK",jessphillips It would help the NHS if we all selfreported Help slow the spread of COVID and identify at risk cases by selfreporting your symptoms daily even if you feel well Get the app and tell your friends NHSHeroes coronavirusuk CoronavirusLockdownUK,2020-03-29 22:00:31,en,0,0,0,0,True,strongly_positive,0.9088
12,1247845393150418945,['london'],['https://twitter.com/i/web/status/1247845393150418945'],"#London's community &amp; voluntary sector needs more support, particularly from government, to work through the #COVID19 crisis.

@ben_rog argues the case in @centreforlondon’s latest blog post - read it below👇",Londons community amp voluntary sector needs more support particularly from government to work through the COVID crisis benrog argues the case in centreforlondon s latest blog post read it below,2020-04-08 11:15:00,en,0,0,1,3,True,negative,0.21355000000000002
13,1246932697588674566,"['stayathomeandstaysafe', 'socialdistancing', 'coronalockdown', 'coronavirus', 'covid']",['https://twitter.com/i/web/status/1246932697588674566'],#StayAtHomeAndStaySafe #SocialDistancing #CoronaLockdown #Coronavirus #COVID19 Check and listen now Today by Trace The Sidewalk @tracesidewalk on https://t.co/4zZsRPZYwX https://t.co/apuPoJjg75,StayAtHomeAndStaySafe SocialDistancing CoronaLockdown Coronavirus COVID Check and listen now Today by Trace The Sidewalk tracesidewalk on,2020-04-05 22:48:16,en,0,0,0,0,True,neutral,0.5
14,1240624255143985158,"['nhs', 'coviduk']",['https://twitter.com/i/web/status/1240624255143985158'],"Good news that mobile operators are removing data charges for accessing #NHS #covid19UK advice

Really important that people are getting the right information",Good news that mobile operators are removing data charges for accessing NHS covidUK advice Really important that people are getting the right information,2020-03-19 13:00:46,en,0,0,0,0,True,positive,0.71955
15,1247847556392026113,['nhs'],"['https://corona-help.uk/', 'https://twitter.com/i/web/status/1247847556392026113']","@carolkirkwood Today https://t.co/W6xNQSGCnE bot joined #NHS Apps Library. It makes real time access to national behavioural data on #socialdistancing &amp; #selfisolation effectiveness faster &amp; more efficient. DM for more info, to set up interviews etc #coronavirus #COVID19Pandemic",carolkirkwood Today bot joined NHS Apps Library It makes real time access to national behavioural data on socialdistancing amp selfisolation effectiveness faster amp more efficient DM for more info to set up interviews etc coronavirus COVIDPandemic,2020-04-08 11:23:35,en,0,0,0,0,True,positive,0.7377
