,id_str,hashtags,urls,text,clean_text,created_at,lang,quote_count,reply_count,retweet_count,favorite_count,to_cache,sa_label,sa
0,1245989946361614336,['coronavirusitaly'],['https://twitter.com/i/web/status/1245989946361614336'],"Latest news #CoronavirusItaly

🇮🇹 Lockdown extended until April 13th
🇮🇹 Death toll nears 14,000
🇮🇹 Experts cast doubt on accuracy of death toll data
🇮🇹 Health chiefs: epidemic is peaking but ""south still at risk""

#COVID19
See our paywall-free article: https://t.co/ja0GrLWIIS",Latest news CoronavirusItaly Lockdown extended until April th Death toll nears Experts cast doubt on accuracy of death toll data Health chiefs epidemic is peaking but south still at risk COVID See our paywallfree article,2020-04-03 08:22:07,en,0,0,1,0,True,strongly_negative,0.0963
1,1239263430839803904,['staythefhome'],['https://staythefuckhome.com/'],An interesting hashtag 🙃 A Movement to Stop the COVID-19 Pandemic | #StayTheFHome  https://t.co/d7RSZjAHY1,An interesting hashtag A Movement to Stop the COVID Pandemic StayTheFHome,2020-03-15 18:53:20,en,0,0,2,3,True,weakly_positive,0.5640000000000001
2,1240152035145768962,['staythefuckhome'],['https://staythefuckhome.com/'],"Let’s do our part, together. 
A Movement to Stop the COVID-19 Pandemic | #StayTheFuckHome  https://t.co/SQ0jAA3JTR",Let s do our part together A Movement to Stop the COVID Pandemic StayTheFuckHome,2020-03-18 05:44:20,en,0,0,0,0,True,weakly_negative,0.352
3,1247932216308453376,"['stayinghome', 'flattenthecurve']",['https://twitter.com/i/web/status/1247932216308453376'],"Many of us are #stayinghome to help #flattenthecurve and journalists journalists are out there tracking the spread of #COVID19 separating fact from fiction, and holding politicians and powerful institutions accountable. 

We need a journalism stimulus: 
https://t.co/nrtsoCHbsm https://t.co/uZeaJOejoJ",Many of us are stayinghome to help flattenthecurve and journalists journalists are out there tracking the spread of COVID separating fact from fiction and holding politicians and powerful institutions accountable We need a journalism stimulus,2020-04-08 17:00:00,en,0,0,0,0,True,strongly_positive,0.83525
4,1248158968817553413,"['aarogyasetuapp', 'goi']",['https://twitter.com/i/web/status/1248158968817553413'],Our Fuel Station Dealer M/S Arvind Enterprise has enrolled all his staff on #AarogyaSetuApp to support #GOI in fight with #CoronaVirus . Have you? Download the app today and be the #CoronaWarrior ! @dpradhanbjp dpradhanbjp,Our Fuel Station Dealer MS Arvind Enterprise has enrolled all his staff on AarogyaSetuApp to support GOI in fight with CoronaVirus Have you Download the app today and be the CoronaWarrior dpradhanbjp dpradhanbjp,2020-04-09 08:01:02,en,0,1,9,15,True,weakly_positive,0.5129
5,1241627000357318657,"['covid', 'covid', 'covidusa', 'trump', 'anticoronavirus', 'anticovid']",['https://twitter.com/i/web/status/1241627000357318657'],"#COVID #Covid_19 #covidusa #trump #AntiCoronaVirus #ANTICOVID19 
King Long ANMO(Antiepidemic Monitoring Workstation) 
Suitable for those large crowded areas including hospital, airport, school, hotel.
Details on my last Twitter. https://t.co/r59kRwDE0b",COVID Covid covidusa trump AntiCoronaVirus ANTICOVID King Long ANMOAntiepidemic Monitoring Workstation Suitable for those large crowded areas including hospital airport school hotel Details on my last Twitter,2020-03-22 07:25:19,en,0,0,1,0,True,neutral,0.5
6,1242805132447723520,"['mizoram', 'covid']",['https://indianexpress.com/article/coronavirus/coronavirus-outbreak-mizoram-pastor-who-recently-travelled-to-amsterdam-tests-positive-6331048/'],"#Mizoram #COVID19 case | Contact tracing is underway and efforts are on to trace his co-passengers 

https://t.co/ygqxb94Hl6",Mizoram COVID case Contact tracing is underway and efforts are on to trace his copassengers,2020-03-25 13:26:48,en,0,0,2,7,True,neutral,0.5
7,1247958434659647490,"['data', 'covid', 'dashboard']",[],When will racial #data re #COVID19 cases be added to this #dashboard?,When will racial data re COVID cases be added to this dashboard,2020-04-08 18:44:11,en,1,0,1,6,True,neutral,0.5
8,1245455065571381248,"['covid', 'coviditalia', 'opensource', 'ventilator']",['https://youtu.be/qwVbQ7zPOMU'],Work in Progress with our monitoring dashboard for a #Covid_19 #COVID19italia #opensource #ventilator https://t.co/rbZGjUFz6G via @YouTube,Work in Progress with our monitoring dashboard for a Covid COVIDitalia opensource ventilator via YouTube,2020-04-01 20:56:41,en,0,0,0,0,True,positive,0.71075
9,1250361861868064768,"['socialdistanacing', 'stayinghome', 'apay', 'mobilebanking', 'mobileapp']",['https://twitter.com/i/web/status/1250361861868064768'],"Practice #SocialDistanacing by #stayinghome and paying with the #APAY mobile app.
#mobilebanking #mobileapp #digitalbanking #STAYSAFEUG #StaySafeStayHome #COVID19",Practice SocialDistanacing by stayinghome and paying with the APAY mobile app mobilebanking mobileapp digitalbanking STAYSAFEUG StaySafeStayHome COVID,2020-04-15 09:54:33,en,0,0,0,0,True,neutral,0.5
