,id_str,hashtags,urls,text,clean_text,created_at,lang,quote_count,reply_count,retweet_count,favorite_count,to_cache,sa_label,sa
0,1241611653797609473,"['digitalhealth', 'privacy', 'publicy']",['https://techcrunch.com/2020/03/18/israel-passes-emergency-law-to-use-mobile-data-for-covid-19-contact-tracing/'],Israel passes emergency law to use mobile data for COVID-19 contact tracing https://t.co/COvl2X5RPI #digitalhealth #privacy #publicy,Israel passes emergency law to use mobile data for COVID contact tracing digitalhealth privacy publicy,2020-03-22 06:24:20,en,0,0,2,1,True,weakly_negative,0.30910000000000004
1,1249627892276920320,"['coronavirus', 'digitalhealth']",['https://www-nbcnews-com.cdn.ampproject.org/c/s/www.nbcnews.com/news/amp/ncna1177871'],Behind the global efforts to make a privacy-first coronavirus tracking app #coronavirus #digitalhealth https://t.co/gLOS15tnuA,Behind the global efforts to make a privacyfirst coronavirus tracking app coronavirus digitalhealth,2020-04-13 09:18:01,en,0,0,0,0,True,neutral,0.5
2,1248320165982294018,"['covid', 'covid', 'coronavirusenfrance', 'occitanie']",['https://twitter.com/i/web/status/1248320165982294018'],UPDATE of our homemade graph of #COVIDー19 #COVID19 #CORONAVIRUSENFRANCE data from @ARS_OC for #Occitanie region of #France. Cases: +257. Deaths +8. Greatest no. of new cases/day this week BUT fewer than 13 days ago. Lowest no. deaths/day of last 9 days. Both promising. https://t.co/AINNGr5Ted,UPDATE of our homemade graph of COVIDー COVID CORONAVIRUSENFRANCE data from ARSOC for Occitanie region of France Cases Deaths Greatest no of new casesday this week BUT fewer than days ago Lowest no deathsday of last days Both promising,2020-04-09 18:41:34,en,0,0,0,0,True,weakly_negative,0.41725
3,1249030716450648064,['digitalhealth'],"['https://buff.ly/39VSX3m', 'https://twitter.com/i/web/status/1249030716450648064']",Two NHS Midlands trusts sign deal with Babylon to provide Covid-19 app https://t.co/yxAMm5cVnz  #digitalhealth #mhealth #healthtech #covid19 https://t.co/g4PhyPG7JN,Two NHS Midlands trusts sign deal with Babylon to provide Covid app digitalhealth mhealth healthtech covid,2020-04-11 17:45:03,en,0,0,2,0,True,positive,0.7383500000000001
4,1246911248261877761,"['digitalhealth', 'digitization', 'covid', 'coronavirus']",['https://twitter.com/i/web/status/1246911248261877761'],We are fighting a 21st-century disease with 20th-century weapons #digitalhealth #digitization #covid19 #coronavirus #pandemic #innovation #healthcare #diagnostics #surveillance #bigdata #artificalintelligence https://t.co/nLTcd8QUWq https://t.co/rEfp7LGxNf,We are fighting a stcentury disease with thcentury weapons digitalhealth digitization covid coronavirus pandemic innovation healthcare diagnostics surveillance bigdata artificalintelligence,2020-04-05 21:23:02,en,0,0,0,0,True,negative,0.28925
5,1246844846733701121,"['covid', 'covid', 'covidfrance', 'coronavirus', 'coronavirusenfrance', 'occitanie']",['https://twitter.com/i/web/status/1246844846733701121'],"UPDATE #COVID2019 #Covid_19 #COVID19france #coronavirus #CORONAVIRUSENFRANCE data from @ARS_OC for #Occitanie region #France. Cases: +138. Deaths: +9. Lowest no. of new cases in last 6 days. Lowest no. deaths in last 5 days. Graph shows recent linear trend, no longer exponential. https://t.co/8kjkGvInZa",UPDATE COVID Covid COVIDfrance coronavirus CORONAVIRUSENFRANCE data from ARSOC for Occitanie region France Cases Deaths Lowest no of new cases in last days Lowest no deaths in last days Graph shows recent linear trend no longer exponential,2020-04-05 16:59:11,en,0,0,0,0,True,strongly_negative,0.06555
6,1247555606241857542,"['digitalhealth', 'digital', 'health']",['https://twitter.com/i/web/status/1247555606241857542'],COVID-19 Sounds App collects audio of people coughing and breathing #DigitalHealth #digital #health via https://t.co/FkZqUURWcG https://t.co/v61hd4XBiw,COVID Sounds App collects audio of people coughing and breathing DigitalHealth digital health via,2020-04-07 16:03:29,en,0,0,0,0,True,neutral,0.5
7,1249242084474789888,"['digitalhealth', 'privacy', 'covid']",['https://www.forbes.com/sites/johnkoetsier/2020/04/11/how-apple-and-googles-covid-19-tracing-works-while-still-protecting-your-privacy/'],How Apple And Google’s COVID-19 Tracing Works While Still Protecting Your Privacy https://t.co/yzWpcB2j27 #digitalhealth #privacy #covid19,How Apple And Google s COVID Tracing Works While Still Protecting Your Privacy digitalhealth privacy covid,2020-04-12 07:44:57,en,0,0,1,0,True,neutral,0.5
8,1240960831338266624,"['digitalhealth', 'digital', 'health']","['http://twinybots.ch', 'https://www.digitalhealth.net/2020/03/nhsx-coronavirus-contact-tracking-app/?utm_source=dlvr.it&utm_medium=twitter']",NHSX working on coronavirus contact tracking app #DigitalHealth #digital #health via https://t.co/W87dEfFC2X https://t.co/LDkXQmnQpM,NHSX working on coronavirus contact tracking app DigitalHealth digital health via,2020-03-20 11:18:12,en,0,0,0,0,True,neutral,0.5
9,1246124146062434306,"['digitalhealth', 'surveillance', 'covid']",['https://paper.li/JMedInternetRes/1450631432?edition_id=b235e250-75ce-11ea-9480-0cc47a0d1605'],The latest The #digitalhealth Daily! https://t.co/SUUI7MtwTw Thanks to @syangman @turkerkilic #surveillance #covid19,The latest The digitalhealth Daily Thanks to syangman turkerkilic surveillance covid,2020-04-03 17:15:22,en,0,0,1,1,True,positive,0.7202
