,id_str,hashtags,urls,text,clean_text,created_at,lang,username,username_description,username_location,quote_count,reply_count,retweet_count,favorite_count,to_cache,sa_label,sa
176,1246003425029935105,"['global', 'virtual']",['https://twitter.com/i/web/status/1246003425029935105'],"Hey @businessinsider this is just the type of conversations we're going to be having during the #global #virtual #online #coronavirushackathon event to discuss, challenge &amp; solve what happens next! Over 500 participants from 47 countries already signed up! #hackathon #coronavirus",Hey businessinsider this is just the type of conversations were going to be having during the global virtual online coronavirushackathon event to discuss challenge amp solve what happens next Over participants from countries already signed up hackathon coronavirus,2020-04-03 09:15:40,en,CommonVC,Helping founders build scalable #startups that solve our #Common challenges starting with #CircularEconomy/ Plastic/ Waste/ Carbon,London,0,0,0,0,True,weakly_positive,0.6366
177,1247812632947486726,"['hackfromhome', 'virtual', 'global', 'hackathon']","['https://www.researchstash.com/resource/hack-from-home/#.Xo2TI0Fahz0.twitter', 'https://twitter.com/i/web/status/1247812632947486726']",Hack from Home https://t.co/bKwcsSqw73 via @ResearchStash @theethicaltech #HackFromHome #Virtual #Global #hackathon #covid19 #coronavirus #Citizen Science #CommunityHealth #MassData,Hack from Home via ResearchStash theethicaltech HackFromHome Virtual Global hackathon covid coronavirus Citizen Science CommunityHealth MassData,2020-04-08 09:04:49,en,Research Stash,Research Stash is a curated collection of tools and news to help STEM researchers excel in their research #ResearchStash #STEM #Tools #OpenResearch 📰 🔬,"Taipei City, Taiwan",0,0,2,3,True,,
178,1249121366286139392,['spotfire'],['https://twitter.com/i/web/status/1249121366286139392'],"@MikeConstable4 @kanungle @TIBCO Hi Mike - we published a #Spotfire starter app, including curated data, derived data, Spotfire data functions w R and Python code here:
https://t.co/uazjmjdmo7
We are stepping through this in a hands-on webinar on Apr 29. 
@TIBCO visual analysis hub: 
https://t.co/frS2hvPgB2",MikeConstable kanungle TIBCO Hi Mike we published a Spotfire starter app including curated data derived data Spotfire data functions w R and Python code here We are stepping through this in a handson webinar on Apr TIBCO visual analysis hub,2020-04-11 23:45:15,en,Michael OConnell,"Insight to Action // Chief Analytics Officer, TIBCO",San Francisco,0,0,0,0,True,,
179,1248613976729989121,['futurism'],['https://futurism.com/firm-ai-predicts-next-covid19-spike'],Data firm says its AI predicts where next COVID-19 spike will be #Futurism  https://t.co/YiVBpgdlyQ,Data firm says its AI predicts where next COVID spike will be Futurism,2020-04-10 14:09:04,en,New Sigma Media Group,New school of thought parallel to rapid change in how we work. Integrated services. People/Sales Enablement. Digital Media. #futureofwork,Remote,0,0,0,0,True,,
180,1245974249224855553,"['coronavirus', 'data', 'global', 'google', 'lockdown', 'releases']",['https://twitter.com/i/web/status/1245974249224855553'],"Out and about? Google releases global virus lockdown data #coronavirus #data #global #google #lockdown #releases #virus
https://t.co/Wwf2QA3bI1",Out and about Google releases global virus lockdown data coronavirus data global google lockdown releases virus,2020-04-03 07:19:44,en,CoronaVirusNewsLive.com,Latest Live News Related To The Corona Virus (COVID-19) Pandemic.,,0,0,0,0,True,neutral,0.5
181,1251527939671289858,"['global', 'recovered', 'coronavirus', 'positive', 'mandatorycvtestingnow']",['https://twitter.com/i/web/status/1251527939671289858'],"🚨 Meanwhile, 🌐 #Global Data shows
Some #Recovered #CoronaVirus Test #Positive Again!  

📍 #MandatoryCVtestingNow 📍#WeNeedTesting 📍

This #Pandemic is Far from over --- 
📌 Expect another global surge in deaths.

https://t.co/7v4iOKpLhI",Meanwhile Global Data shows Some Recovered CoronaVirus Test Positive Again MandatoryCVtestingNow WeNeedTesting This Pandemic is Far from over Expect another global surge in deaths,2020-04-18 15:08:07,en,#SelfCare #MentalWellness Stay-at-Home-Save-Lives.,"Thanks 0bama  FYI: 44▶️45. 
#Stonewall50 🌈 And Still I Rise
@SanDiegoLoyal ⚽ @Rainbow_Loyals
🚨 Real-time Corona STATS https://t.co/sBNRcB0JZA 
MAP 📍 https://t.co/nrLJXgD4u2","San Diego, California",0,0,0,0,True,,
182,1251529118803361792,"['global', 'recovered', 'coronavirus', 'positive']",['https://twitter.com/i/web/status/1251529118803361792'],"@wagner_rob @realDonaldTrump 🚨 Meanwhile, 🌐 #Global Data shows
Some #Recovered #CoronaVirus Test #Positive Again!  

📍 #MandatoryCVtestingNow 📍#WeNeedTesting 📍

This #Pandemic is Far from over --- 
📌 Expect another global surge in deaths.

https://t.co/7v4iOKpLhI",wagnerrob realDonaldTrump Meanwhile Global Data shows Some Recovered CoronaVirus Test Positive Again MandatoryCVtestingNow WeNeedTesting This Pandemic is Far from over Expect another global surge in deaths,2020-04-18 15:12:48,en,#SelfCare #MentalWellness Stay-at-Home-Save-Lives.,"Thanks 0bama  FYI: 44▶️45. 
#Stonewall50 🌈 And Still I Rise
@SanDiegoLoyal ⚽ @Rainbow_Loyals
🚨 Real-time Corona STATS https://t.co/sBNRcB0JZA 
MAP 📍 https://t.co/nrLJXgD4u2","San Diego, California",0,0,0,0,True,,
183,1250898445726109697,['futurism'],"['http://twinybots.ch', 'https://futurism.com/contact-tracing-apps-china-coronavirus']","In China, this coronavirus app pretty much controls your life #Futurism via https://t.co/bzuU9VG6X4 https://t.co/kRogrD0fK2",In China this coronavirus app pretty much controls your life Futurism via,2020-04-16 21:26:44,en,Frequentia,Be part of it! Join the #AI #MachineLearning and #DataScience Revolution!,Canada,0,0,0,0,True,,
184,1250926473621487616,['futurism'],"['http://twinybots.ch', 'https://futurism.com/neoscope/apple-google-launch-app-tracking-coronavirus']",Apple and Google to launch app for tracking the coronavirus #Futurism via https://t.co/74HcF7zzOf https://t.co/CwGUlsCOra,Apple and Google to launch app for tracking the coronavirus Futurism via,2020-04-16 23:18:07,en,Super James 💙,"Soy Católico, pro vida y me baño todos los días, puedo ser un peligro para ti.",,0,0,0,0,True,,
185,1242210331864244229,['futurism'],"['http://twinybots.ch', 'https://futurism.com/countries-tap-phone-data-track-covid19']",A growing number of countries tap phone data to track COVID-19 #Futurism via https://t.co/51Q7uqVBnT https://t.co/2hQmKFhdKK,A growing number of countries tap phone data to track COVID Futurism via,2020-03-23 22:03:16,en,Patrick Osinski,"Patrick osinski : Serial  #entrepreneur, #Startup advisor.  Bringing you the best and most up-to-date #marketing and #innovation news.  http://bit.ly/2vdyqW0","São Paulo, Brésil",0,0,4,1,True,weakly_positive,0.625
186,1245754103210393601,"['recovered', 'immune']",['https://twitter.com/i/web/status/1245754103210393601'],"📣 We've been working hard on an app to help countries and states release #recovered and #immune people from #lockdown.
… Without interfering with #privacy! It's now ready for demo. 
If you're in a decision making position, contact me. #1app2recover #COVID19",Weve been working hard on an app to help countries and states release recovered and immune people from lockdown Without interfering with privacy Its now ready for demo If youre in a decision making position contact me apprecover COVID,2020-04-02 16:44:57,en,Fabrice Nordmann,,"Brussels, Belgium",0,0,0,0,True,,
187,1242246326609424387,['futurism'],"['http://twinybots.ch', 'https://www.wired.com/story/data-reveals-the-true-impact-of-the-coronavirus-outbreak/']",Data Reveals the True Impact of the Coronavirus Outbreak #Futurism via https://t.co/dk0caya0Oh https://t.co/QQDE2vVqEd,Data Reveals the True Impact of the Coronavirus Outbreak Futurism via,2020-03-24 00:26:18,en,Sogatecnia Innova,,Spain,0,0,0,0,True,positive,0.71075
188,1245669424520101891,"['leading', 'global', 'highperformance', 'analogtechnology']",['https://twitter.com/i/web/status/1245669424520101891'],"Analog Devices Inc a #Leading #Global #HighPerformance #AnalogTechnology company, has announced to expedite its production for #Healthcare technologies that can help to fight #COVID19 #Pandemic. Read Here👉 https://t.co/WRXBjiaFCr @ADI_News  #AnalogDevices #Production #OEMupdate",Analog Devices Inc a Leading Global HighPerformance AnalogTechnology company has announced to expedite its production for Healthcare technologies that can help to fight COVID Pandemic Read Here ADINews AnalogDevices Production OEMupdate,2020-04-02 11:08:28,en,OEM UPDATE,Monthly Magazine on industrial manufacturing in India,,0,0,0,0,True,,
189,1248567290175598592,['futurism'],"['http://twinybots.ch', 'https://futurism.com/firm-ai-predicts-next-covid19-spike']",Data firm says its AI predicts where next COVID-19 spike will be #Futurism via https://t.co/aPd14AOUQU https://t.co/4esz4EROzT,Data firm says its AI predicts where next COVID spike will be Futurism via,2020-04-10 11:03:33,en,iZND Tech Trends,#Telco #Tech #News #Innovation #BestPractice #cloud #Trends #IoT for @iznd @softwareplt #BizzWinner,Everywhere,0,0,0,0,True,,
190,1247238776398548993,"['coronavirus', 'global']",['https://twitter.com/i/web/status/1247238776398548993'],"COVID-19, also known as the novel #coronavirus, has had unprecedented, #global impacts that are still evolving. Rest assured, we are closely monitoring the situation and will continue to #defend our clients. https://t.co/CmM3X6buqN",COVID also known as the novel coronavirus has had unprecedented global impacts that are still evolving Rest assured we are closely monitoring the situation and will continue to defend our clients,2020-04-06 19:04:31,en,Greg Vigna,Practicing attorney/physician dedicated to patient advocacy and ensuring clients receive the gold standard in medical care and just compensation for injuries,San Francisco ,0,0,0,0,True,,
191,1242832178309926913,['epidemiology'],['https://twitter.com/i/web/status/1242832178309926913'],Wow- will something like this be available to Americans? We need denominator data for decent #epidemiology research!! Of course we will need some sensitivity data to move forward but is this possible? @HelenBranswell @chrissyfarr any reporting you know of? https://t.co/JLcnmdJxXO,Wow will something like this be available to Americans We need denominator data for decent epidemiology research Of course we will need some sensitivity data to move forward but is this possible HelenBranswell chrissyfarr any reporting you know of,2020-03-25 15:14:16,en,"Beth Linas, PhD, MHS (she/her) 👩‍🔬👩‍💻","Infectious Disease & Digital Health Epidemiologist |#SciComm| @AAAS_STPF, @JohnsHopkinsSPH, & @BrandeisU alum | @500wsDC & @500womensci |she/her| Views=own","Washington, DC",0,3,2,6,True,,
192,1248686927794110468,"['global', 'johns']",['https://twitter.com/i/web/status/1248686927794110468'],"(Evening Standard):#Global coronavirus-linked death toll hits 100,000, according to #Johns Hopkins University : The worldwide death toll linked to coronavirus has hit 100,000, according to data from John Hopkins University. .. https://t.co/3OM2atekde https://t.co/oVAexObsJd",Evening StandardGlobal coronaviruslinked death toll hits according to Johns Hopkins University The worldwide death toll linked to coronavirus has hit according to data from John Hopkins University,2020-04-10 18:58:57,en,NewsOnePlace.com,"http://Newsoneplace.com is a news aggregator, it gathers news from different sources around the UK and the world, 24/7 automatically. All news in one place !",,0,0,0,0,True,,
193,1251537595273670656,"['global', 'recovered', 'coronavirus', 'positive']",['https://twitter.com/i/web/status/1251537595273670656'],"@NYGovCuomo 🚨 Meanwhile, 🌐 #Global Data shows
Some #Recovered #CoronaVirus Test #Positive Again!  

📍 #MandatoryCVtestingNow 📍#WeNeedTesting 📍

This #Pandemic is Far from over --- 
📌 Expect another global surge in deaths.

https://t.co/7v4iOKpLhI",NYGovCuomo Meanwhile Global Data shows Some Recovered CoronaVirus Test Positive Again MandatoryCVtestingNow WeNeedTesting This Pandemic is Far from over Expect another global surge in deaths,2020-04-18 15:46:29,en,#SelfCare #MentalWellness Stay-at-Home-Save-Lives.,"Thanks 0bama  FYI: 44▶️45. 
#Stonewall50 🌈 And Still I Rise
@SanDiegoLoyal ⚽ @Rainbow_Loyals
🚨 Real-time Corona STATS https://t.co/sBNRcB0JZA 
MAP 📍 https://t.co/nrLJXgD4u2","San Diego, California",0,0,0,0,True,,
194,1246353133715902465,"['global', 'coronavirus', 'hackathon']",['https://twitter.com/i/web/status/1246353133715902465'],"Hey @lovindubai you might be interested in joining the #global #coronavirus #hackathon happening this month, bringing together over 500 people from 47 countries to tackle and solve what happens to our economies and societies in the aftermath of #COVID2019",Hey lovindubai you might be interested in joining the global coronavirus hackathon happening this month bringing together over people from countries to tackle and solve what happens to our economies and societies in the aftermath of COVID,2020-04-04 08:25:17,en,CommonVC,Helping founders build scalable #startups that solve our #Common challenges starting with #CircularEconomy/ Plastic/ Waste/ Carbon,London,0,0,0,0,True,,
195,1251530208978427906,"['global', 'recovered', 'coronavirus', 'positive']",['https://twitter.com/i/web/status/1251530208978427906'],"@Rosie 🚨 Meanwhile, 🌐 #Global Data shows
Some #Recovered #CoronaVirus Test #Positive Again!  

📍 #MandatoryCVtestingNow 📍#WeNeedTesting 📍

This #Pandemic is Far from over --- 
📌 Expect another global surge in deaths.

https://t.co/7v4iOKpLhI",Rosie Meanwhile Global Data shows Some Recovered CoronaVirus Test Positive Again MandatoryCVtestingNow WeNeedTesting This Pandemic is Far from over Expect another global surge in deaths,2020-04-18 15:17:08,en,#SelfCare #MentalWellness Stay-at-Home-Save-Lives.,"Thanks 0bama  FYI: 44▶️45. 
#Stonewall50 🌈 And Still I Rise
@SanDiegoLoyal ⚽ @Rainbow_Loyals
🚨 Real-time Corona STATS https://t.co/sBNRcB0JZA 
MAP 📍 https://t.co/nrLJXgD4u2","San Diego, California",0,0,0,0,True,,
196,1250943753424076800,['futurism'],"['http://twinybots.ch', 'https://futurism.com/contact-tracing-apps-china-coronavirus']","In China, this coronavirus app pretty much controls your life #Futurism via https://t.co/aPd14AOUQU https://t.co/1bo6zFSxrK",In China this coronavirus app pretty much controls your life Futurism via,2020-04-17 00:26:46,en,iZND Tech Trends,#Telco #Tech #News #Innovation #BestPractice #cloud #Trends #IoT for @iznd @softwareplt #BizzWinner,Everywhere,0,0,0,0,True,,
197,1251404055265587201,"['scalable', 'costeffective', 'testing', 'covid', 'global', 'ai']",['https://twitter.com/i/web/status/1251404055265587201'],"Agile, #scalable and #costーeffective #testing against #COVID19 deployable at a #global scale 
AI4COVID-19: #AI Enabled Preliminary Diagnosis for COVID-19 from #Cough #sounds Samples via an #App #COVIDー19  
https://t.co/4bfrg9FFGu
#AIforGood #EUvsVirus @ai4networks #University",Agile scalable and costーeffective testing against COVID deployable at a global scale AICOVID AI Enabled Preliminary Diagnosis for COVID from Cough sounds Samples via an App COVIDー AIforGood EUvsVirus ainetworks University,2020-04-18 06:55:51,en,Enrique Ros,"Business and Data analyst, interested on #technology for people, #BigData , #ArtificialIntelligence and other #tech disruptions that can improve people's lives.","Europe, one global World",0,0,2,2,True,,
198,1248721707231252483,['futurism'],"['http://twinybots.ch', 'https://futurism.com/neoscope/apple-google-launch-app-tracking-coronavirus']",Apple and Google to launch app for tracking the coronavirus #Futurism via https://t.co/uYrZyCEzyT https://t.co/x3f1cO8OKM,Apple and Google to launch app for tracking the coronavirus Futurism via,2020-04-10 21:17:09,en,The Huberman Insight,"Public Speaker and Expert on Social Media and B2B Marketing. Lead Generation, Startup Creation, Startup Investment #LinkedIn #Twitter #B2B #Mentoring #Campaigns",Israel,0,0,0,0,True,,
199,1248298358881554432,"['covid', 'data', 'modelling']",['https://twitter.com/i/web/status/1248298358881554432'],"@GovCanHealth Technical Briefing for Canadians April 9, 2020 #COVID19 in Canada: Using #data and #modelling to inform #publichealth action https://t.co/GLJJ5LYJIL #OpenData #OpenScience #OpenGovernment",GovCanHealth Technical Briefing for Canadians April COVID in Canada Using data and modelling to inform publichealth action OpenData OpenScience OpenGovernment,2020-04-09 17:14:55,en,Tracey P. Lauriault,I do the data thing at Carleton University in Journalism and Communications,"Ottawa, Ontario",0,0,0,0,True,,
200,1247480864771997696,"['coronavirus', 'world', 'global', 'covid']",['https://twitter.com/i/web/status/1247480864771997696'],"#Coronavirus update #World #Global
CONFIRMED-1,359,010
ACTIVE-989,650
RECOVERED-293,454
DEATH-75,906
#COVID19 
#coronavirus
#CoronavirusPandemic 
#Covid_19 
#CoronaVirusUpdates 
#COVID19Pandemic 
#CoronavirusLockdown 
#GlobalPandemic 
Get Real-time data on https://t.co/XbOx9DMkWZ",Coronavirus update World Global CONFIRMED ACTIVE RECOVERED DEATH COVID coronavirus CoronavirusPandemic Covid CoronaVirusUpdates COVIDPandemic CoronavirusLockdown GlobalPandemic Get Realtime data on,2020-04-07 11:06:29,en,Get Support,Building next-generation support platform for human being requirements.,,0,0,1,0,True,,
201,1240586078412734466,['futurism'],"['http://twinybots.ch', 'https://www.wired.com/story/value-ethics-using-phone-data-monitor-covid-19/']",The Value and Ethics of Using Phone Data to Monitor Covid-19 #Futurism via https://t.co/uIe0HsYZj7 https://t.co/wrrzfHXR5E,The Value and Ethics of Using Phone Data to Monitor Covid Futurism via,2020-03-19 10:29:04,en,Abdulrazaq,"#Freelancewriter for hire
#technologywriter #technologywriting:#AI #BIGDATA 
#Spacescience #Python
Let's work together. Portfolio:https://t.co/GcHq8m9N4Z…",Nigeria ,0,0,0,0,True,,
202,1246554070120370182,"['trump', 'cuomo', 'planning']",['https://twitter.com/i/web/status/1246554070120370182'],"Is #Trump just taking what #Cuomo comes up with, spin it, and try to give it a national application? #Planning for whats happening in #NY to occur in other places in similar ways, rather than #prevention? Planning to take a hit rather than dodge it? #coronavirus #SaturdayThoughts",Is Trump just taking what Cuomo comes up with spin it and try to give it a national application Planning for whats happening in NY to occur in other places in similar ways rather than prevention Planning to take a hit rather than dodge it coronavirus SaturdayThoughts,2020-04-04 21:43:44,en,Ray....Kinda Awesome,"Smoothest Sad Dude
Master of Awkward Silence 
Constantly Changing Chaotically
Rayge against the night Rayndomly
Innate pervy Intellectual",Texas,0,0,0,0,True,,
203,1241634366389981187,"['fevermap', 'mobileapp', 'global', 'covid']",['https://twitter.com/i/web/status/1241634366389981187'],Excited to be soon launching the #Fevermap #mobileapp for real-time #global #COVID-19 tracking.  Subscribe to our email list for more info! #fevermap  #koronasuomi #COVID19 #koronakriisi #CoronavirusPandemic,Excited to be soon launching the Fevermap mobileapp for realtime global COVID tracking Subscribe to our email list for more info fevermap koronasuomi COVID koronakriisi CoronavirusPandemic,2020-03-22 07:54:36,en,Fevermap,Track the global pandemic in real-time. Contribute by submitting your own fever status daily.,,1,4,5,7,True,weakly_positive,0.67
204,1245213402328215552,"['economy', 'pandemic', 'global']",['https://twitter.com/i/web/status/1245213402328215552'],"For context Trump #economy fall starts firing @BarackObama #pandemic #global monitoring left us vulnerable

https://t.co/T1EmnjNqH9

#taxcut

https://t.co/T1LDI1ygJq

Loaded #economy w #debt made #StockMarket susceptible chaos

Lying

https://t.co/ucH8dz43pT

Created 👇#CA25 https://t.co/61c733XRCG",For context Trump economy fall starts firing BarackObama pandemic global monitoring left us vulnerable taxcut Loaded economy w debt made StockMarket susceptible chaos Lying Created CA,2020-04-01 04:56:24,en,PracticalVoter,Seeking practical strategies to help young people vote intelligently to protect their common future.,,0,0,0,0,True,strongly_negative,0.051049999999999984
205,1251008818638553092,"['covid', 'spotfire', 'cartogram']",['https://twitter.com/i/web/status/1251008818638553092'],"4/16 #COVID19
New additions to the #Spotfire app
#Cartogram - note dominant shape of NY state
@TIBCO #VisualAnalysis Hub
https://t.co/fNecL4KFjd https://t.co/XUisuFu2TO",COVID New additions to the Spotfire app Cartogram note dominant shape of NY state TIBCO VisualAnalysis Hub,2020-04-17 04:45:19,en,Michael OConnell,"Insight to Action // Chief Analytics Officer, TIBCO",San Francisco,0,0,0,0,True,,
206,1246002761797234689,['coronavirushackathon'],['https://twitter.com/i/web/status/1246002761797234689'],Hey @garylineker great stuff! We'd also love your support in joining the #coronavirushackathon a global virtual online event bringing together people from all over the world to discuss and solve what happens next! #hackathon #coronavirus #globalevent,Hey garylineker great stuff Wed also love your support in joining the coronavirushackathon a global virtual online event bringing together people from all over the world to discuss and solve what happens next hackathon coronavirus globalevent,2020-04-03 09:13:02,en,CommonVC,Helping founders build scalable #startups that solve our #Common challenges starting with #CircularEconomy/ Plastic/ Waste/ Carbon,London,0,0,0,0,True,strongly_positive,0.95765
207,1248141978459504640,"['covid', 'positive']",['https://twitter.com/i/web/status/1248141978459504640'],"The app will help identify people who may have crossed paths with #COVID19 #positive individuals or suspects by #tracking their interactions in the past using Bluetooth and GPS

Read more here: https://t.co/MpFSoU777i 👇👇👇",The app will help identify people who may have crossed paths with COVID positive individuals or suspects by tracking their interactions in the past using Bluetooth and GPS Read more here,2020-04-09 06:53:31,en,Edex,Life goes Live @Xpress_edex  | Higher #Education supplement of @NewIndianExpress,Chennai,0,0,0,0,True,,
208,1251535062035644416,"['global', 'recovered', 'coronavirus']",['https://twitter.com/i/web/status/1251535062035644416'],"@GovCTW @HENRY30126252 @realDonaldTrump 🚨 Meanwhile, 🌐 #Global Data shows
Some #Recovered #CoronaVirus Test #Positive Again!  

📍 #MandatoryCVtestingNow 📍#WeNeedTesting 📍

This #Pandemic is Far from over --- 
📌 Expect another global surge in deaths.

https://t.co/7v4iOKpLhI",GovCTW HENRY realDonaldTrump Meanwhile Global Data shows Some Recovered CoronaVirus Test Positive Again MandatoryCVtestingNow WeNeedTesting This Pandemic is Far from over Expect another global surge in deaths,2020-04-18 15:36:25,en,#SelfCare #MentalWellness Stay-at-Home-Save-Lives.,"Thanks 0bama  FYI: 44▶️45. 
#Stonewall50 🌈 And Still I Rise
@SanDiegoLoyal ⚽ @Rainbow_Loyals
🚨 Real-time Corona STATS https://t.co/sBNRcB0JZA 
MAP 📍 https://t.co/nrLJXgD4u2","San Diego, California",0,0,0,0,True,,
209,1243160530145226753,"['global', 'smartphone']",['http://www.heystartup.com/135100/global-smartphone-sales-fell-14-in-february-due-to-coronavirus?via=tw'],Global smartphone sales fell 14% in February due to coronavirus - https://t.co/Agr2HVx5fl #global #smartphone,Global smartphone sales fell in February due to coronavirus global smartphone,2020-03-26 12:59:01,en,heystartup,HeyStartup is an online pitching platform for entrepreneurs and startups to receive feedback from others.,"Sydney, Australia",0,0,0,0,True,neutral,0.5
210,1251800134196662272,['coronavirushackathon'],['https://twitter.com/i/web/status/1251800134196662272'],Day 2 of the #coronavirushackathon is getting started right now! Stay tuned for live updates as we work with over 800 people from around the world to find actionable solutions for the aftermath of #COVID19 #staytuned #hackathon #globalmovement,Day of the coronavirushackathon is getting started right now Stay tuned for live updates as we work with over people from around the world to find actionable solutions for the aftermath of COVID staytuned hackathon globalmovement,2020-04-19 09:09:43,en,commonvc,Helping founders build scalable #startups that solve our #Common challenges starting with #CircularEconomy/ Plastic/ Waste/ Carbon,London,0,0,0,0,True,,
211,1251531861488099328,"['global', 'recovered', 'coronavirus']",['https://twitter.com/i/web/status/1251531861488099328'],"@GOPChairwoman @realDonaldTrump @PressSec 🚨 Meanwhile, 🌐 #Global Data shows
Some #Recovered #CoronaVirus Test #Positive Again!  

📍 #MandatoryCVtestingNow 📍#WeNeedTesting 📍

This #Pandemic is Far from over --- 
📌 Expect another global surge in deaths.

https://t.co/7v4iOKpLhI",GOPChairwoman realDonaldTrump PressSec Meanwhile Global Data shows Some Recovered CoronaVirus Test Positive Again MandatoryCVtestingNow WeNeedTesting This Pandemic is Far from over Expect another global surge in deaths,2020-04-18 15:23:42,en,#SelfCare #MentalWellness Stay-at-Home-Save-Lives.,"Thanks 0bama  FYI: 44▶️45. 
#Stonewall50 🌈 And Still I Rise
@SanDiegoLoyal ⚽ @Rainbow_Loyals
🚨 Real-time Corona STATS https://t.co/sBNRcB0JZA 
MAP 📍 https://t.co/nrLJXgD4u2","San Diego, California",0,0,0,0,True,,
212,1246406473388875776,"['covid', 'covidsa', 'epidemiology']",['https://twitter.com/i/web/status/1246406473388875776'],"Bluetooth contact tracing for #COVID_19 without invading our privacy. #Covid19SA #epidemiology
@DrZweliMkhize @nicd_sa",Bluetooth contact tracing for COVID without invading our privacy CovidSA epidemiology DrZweliMkhize nicdsa,2020-04-04 11:57:15,en,Dr Suneej Nair,"Medical doctor, Co-founder (MyJeeni Health http://myjeeni.care @myjeeni), hacker:  λ Haskell, Clojure λ, Flutter and Machine Learning. Digital Painter http://bi",South Africa,0,0,0,0,True,,
213,1248623895298494464,"['global', 'coronavirus']",['https://twitter.com/i/web/status/1248623895298494464'],"2020.04.09 Total Cases Per 100,000 Population 

Comparing AU, IT, SG, TW, US and UK

#Global #CoronaVirus #PerCapita #Data #Charts https://t.co/hG3GsnKT3Q",Total Cases Per Population Comparing AU IT SG TW US and UK Global CoronaVirus PerCapita Data Charts,2020-04-10 14:48:29,en,Kenneth Wang,"Co-founder and Director @Acclario. PhD in Information Technology. Coder by day, coder by night. #BPM #DataScience #AI. Also a gamer and a Taekwondo instructor","Brisbane, Queensland",0,0,0,0,True,,
214,1246763319614001157,['epidemiology'],['https://twitter.com/i/web/status/1246763319614001157'],"@willripleyCNN @Anti_SS_69 Not an epidemiologist #Epidemiology and welcome input from experts, but doesn’t this point to COVID19 being, in layman’s terms “contagious as f@ck” ? 

Contact tracing isn’t working because you can just walk by someone on a subway platform and catch it?",willripleyCNN AntiSS Not an epidemiologist Epidemiology and welcome input from experts but doesn t this point to COVID being in layman s terms contagious as fck Contact tracing isn t working because you can just walk by someone on a subway platform and catch it,2020-04-05 11:35:13,en,KingMinotaur PsyD,#DutyToWarn /Licensed Psychologist/former Calif Dept MH& Corr /BLOTUS =dangerous psychopath/Free chat support for stressed frontline HC ppl/ DM,"California, USA",0,0,0,0,True,weakly_negative,0.3634
215,1249416953841823745,"['global', 'trends', 'china', 'israel', 'india', 'nsa', 'nhs', 'immunity']","['https://www.futureagenda.org/foresights/proof_of_immunity/', 'https://twitter.com/i/web/status/1249416953841823745']",For context and consequences see https://t.co/UCBNKlOJg4 #global #trends #china #israel #india #NSA #NHS #immunity #identity #digitalidentity #postcovid #government #GDPR #palantir #CDC #contagion #healthcare #patientdata https://t.co/mSfYDfwcy1,For context and consequences see global trends china israel india NSA NHS immunity identity digitalidentity postcovid government GDPR palantir CDC contagion healthcare patientdata,2020-04-12 19:19:49,en,Future Agenda,Future Agenda is a global open foresight programme which addresses the major challenges of the next decade and shares all output so we can all see clearer,UK,0,0,2,0,True,,
216,1245904413522153472,"['covid', 'global']",['https://twitter.com/i/web/status/1245904413522153472'],"Latest data from the John Hopkins University.The cumulative diagnosis of #COVID19 #Global  reached 1,015,403, with a total of 53,030 deaths and 210,579 recoveries. #coronavirus #COVID19KE #pandemic https://t.co/Hsoe16ub40",Latest data from the John Hopkins UniversityThe cumulative diagnosis of COVID Global reached with a total of deaths and recoveries coronavirus COVIDKE pandemic,2020-04-03 02:42:14,en,wangdaya,COVID-19 Global Infection Data Updated Daily,,0,0,0,0,True,weakly_positive,0.55135
217,1250911477441183745,['modelling'],['https://twitter.com/i/web/status/1250911477441183745'],"Modelling programs coronavirus being suppressed as Australia prepares to begin surveillance testing 
#modelling #programs #coronavirus
https://t.co/4FY6GMR9W3 https://t.co/c0cn9vWZE8",Modelling programs coronavirus being suppressed as Australia prepares to begin surveillance testing modelling programs coronavirus,2020-04-16 22:18:31,en,Advisable Online,News and more... https://advisable.online/,,0,0,0,0,True,,
218,1250734085418315776,['global'],['https://twitter.com/i/web/status/1250734085418315776'],"I'm reading Coronavirus will play out very differently in world’s poorest nations via the New Scientist app #global health will be at its worst or its best , remains to be seen; WHO must show strong leadership to show it is worth funding: https://t.co/bs9qFB02bE",Im reading Coronavirus will play out very differently in world s poorest nations via the New Scientist app global health will be at its worst or its best remains to be seen WHO must show strong leadership to show it is worth funding,2020-04-16 10:33:38,en,Canada India Network Society,"Building  healthy civil society and cultural, economical, academic and social links between Canada and India through healthy Civil Society",Canada,0,0,0,0,True,,
219,1248685257374814208,['futurism'],"['http://twinybots.ch', 'https://futurism.com/neoscope/apple-google-launch-app-tracking-coronavirus']",Apple and Google to launch app for tracking the coronavirus #Futurism via https://t.co/oB3RIUzF4r https://t.co/GzALz0i9Ay,Apple and Google to launch app for tracking the coronavirus Futurism via,2020-04-10 18:52:19,en,Compass Intelligence,Global Market Analytics & Advisory Firm - Delivering Metrics-Driven Intelligence & Insights #B2B #Mobile #IoT #Emergingtech,United States,0,0,1,0,True,,
