,id_str,hashtags,urls,text,clean_text,created_at,lang,quote_count,reply_count,retweet_count,favorite_count,to_cache,sa_label,sa
0,1250723886884220928,"['coronavirusindia', 'covid', 'homequarantine', 'isolation', 'stayhome', 'politics', 'corona', 'stayhomestaysafe', 'covidindia']",['https://twitter.com/i/web/status/1250723886884220928'],"#coronavirusindia #covid19 #homequarantine #isolation #stayhome #politics #corona
#StayHomeStaySafe #COVID19india
#CoronavirusLockdown #CoronavirusLockdown
Read my thoughts on YourQuote app at https://t.co/vukjhlNtp7 https://t.co/qgCtDknSNm",coronavirusindia covid homequarantine isolation stayhome politics corona StayHomeStaySafe COVIDindia CoronavirusLockdown CoronavirusLockdown Read my thoughts on YourQuote app at,2020-04-16 09:53:06,en,0,0,0,0,True,negative,0.29905000000000004
1,1249952038936600577,"['coronaapp', 'ring', 'facebook']",['https://twitter.com/i/web/status/1249952038936600577'],"#CoronaApp  just like #ring, #Facebook &amp; other inventions that seemed social &amp; noble, it will eventually be abused by corporations &amp; governments. It won't be voluntary &amp; certainly not temporary. #coronavirus #coronanederland #rutte #Nederland #COVID19 #cnnmeltdown #FVD #Trump",CoronaApp just like ring Facebook amp other inventions that seemed social amp noble it will eventually be abused by corporations amp governments It wont be voluntary amp certainly not temporary coronavirus coronanederland rutte Nederland COVID cnnmeltdown FVD Trump,2020-04-14 06:46:03,en,0,0,0,0,True,positive,0.7787
2,1242425932868210689,"['live', 'lunchbox', 'coronavirus', 'lockdown', 'borisjohnson']",['https://twitter.com/i/web/status/1242425932868210689'],"#LIVE from 1pm UK/9am ET @DeanOrmond is here with today's #Lunchbox talking #CoronaVirus #Lockdown, #BorisJohnson #DonaldTrump, #Shopping + Great #music 

https://t.co/WEfkFHb0yk + Smartspeaker, FREE App or our Amazon skill

#THRadio https://t.co/KG8j8ULcY9",LIVE from pm UKam ET DeanOrmond is here with todays Lunchbox talking CoronaVirus Lockdown BorisJohnson DonaldTrump Shopping Great music Smartspeaker FREE App or our Amazon skill THRadio,2020-03-24 12:20:00,en,0,0,2,1,True,strongly_positive,0.935
3,1250048334347239426,"['covid', 'deaths', 'seniors', 'men']",['https://twitter.com/i/web/status/1250048334347239426'],Who is most at risk from #COVID19? Data shows #deaths are higher among #seniors &amp; #men. But our latest poll shows that younger people &amp; #women are more likely to stay in #quarantine or self- #isolate at home whether by choice or government order. More here https://t.co/vLH9jmmogH https://t.co/msxk7qYbNu,Who is most at risk from COVID Data shows deaths are higher among seniors amp men But our latest poll shows that younger people amp women are more likely to stay in quarantine or self isolate at home whether by choice or government order More here,2020-04-14 13:08:42,en,0,0,6,3,True,negative,0.2808
4,1247683985817436161,"['cyberfraud', 'criminal', 'cybercrimnals']",['https://twitter.com/i/web/status/1247683985817436161'],#cyberfraud | #criminal | #cybercrimnals | Managing Cybersecurity and Data Privacy Concerns During the COVID-19 Pandemic https://t.co/Zm1QQflOjs https://t.co/jGy4DzO9oK,cyberfraud criminal cybercrimnals Managing Cybersecurity and Data Privacy Concerns During the COVID Pandemic,2020-04-08 00:33:37,en,0,0,0,0,True,negative,0.23665000000000003
5,1249132842044608512,"['cyberfraud', 'criminal', 'cybercrimnals']",['https://twitter.com/i/web/status/1249132842044608512'],#cyberfraud | #criminal | #cybercrimnals | Seattle-area Employers Coping With the Coronavirus Crisis Face Expanded Data-Protection Challenges https://t.co/vds9PxBxXq https://t.co/mY5bYVlNg0,cyberfraud criminal cybercrimnals Seattlearea Employers Coping With the Coronavirus Crisis Face Expanded DataProtection Challenges,2020-04-12 00:30:51,en,0,0,0,0,True,strongly_negative,0.09899999999999998
6,1250689383801458688,['repost'],['https://twitter.com/i/web/status/1250689383801458688'],"Its almost here.  

Get ready to forget (albeit briefly) the Covid-19 bad belle period.

#Repost from @ibakatv with @regram.app 
 ... 

@femibranch 
@chrisiheuwa 
Showing this Weekend on https://t.co/GbXtCIyLve @ Opebi, Ikeja https://t.co/sBxMxqp8av",Its almost here Get ready to forget albeit briefly the Covid bad belle period Repost from ibakatv with regramapp femibranch chrisiheuwa Showing this Weekend on Opebi Ikeja,2020-04-16 07:36:00,en,0,0,1,0,True,negative,0.25615
7,1248697069260296192,"['santaana', 'covid', 'community', 'neighborhood', 'fitness', 'exercise']",['https://twitter.com/i/web/status/1248697069260296192'],"Stay Inside and Work Out with New Fitness Court App
#SantaAna #covid19 #community #neighborhood #fitness #exercise #workout #vecinos #comunidad
https://t.co/HXpbRlhPxx https://t.co/ajYADojll3",Stay Inside and Work Out with New Fitness Court App SantaAna covid community neighborhood fitness exercise workout vecinos comunidad,2020-04-10 19:39:15,en,0,0,0,0,True,positive,0.74695
8,1247746440052396034,"['covidus', 'covidtesting']",['https://twitter.com/i/web/status/1247746440052396034'],"#COVID19US #Covid19testing @adamkokesh shows how quickly the entire US general public can obtain a COVID-19 test with fast results.  Why is the #FederalGovernment not fast tracking the process?
#libertarian",COVIDUS Covidtesting adamkokesh shows how quickly the entire US general public can obtain a COVID test with fast results Why is the FederalGovernment not fast tracking the process libertarian,2020-04-08 04:41:47,en,0,0,0,0,True,weakly_positive,0.61315
9,1249343664524070914,"['covid', 'coronaapp']",['https://www.derstandard.at/story/2000116786775/coronavirus-chaos-computer-club-warnt-vor-enormem-risiko-durch-contact?ref=article'],"Coronavirus: Chaos Computer Club warnt vor ""enormem Risiko"" durch ""Contact Tracing""-Apps https://t.co/15ynekkEES

#COVID2019 #coronaApp",Coronavirus Chaos Computer Club warnt vor enormem Risiko durch Contact TracingApps COVID coronaApp,2020-04-12 14:28:35,en,0,0,0,0,True,negative,0.21405000000000002
10,1246615568926507009,['stayathomeorder'],['https://twitter.com/i/web/status/1246615568926507009'],"Illinois has had a #StayAtHomeOrder for 2 weeks. Iowa is one of only 8 states without one. 

Noticeable difference in COVID-19 cases (data from https://t.co/ObzYWpZ8xb) as of 4pm Saturday. 

We are healthier by #SocialDistanacing from one another. Keep doing it! https://t.co/FsEOE3UW5g",Illinois has had a StayAtHomeOrder for weeks Iowa is one of only states without one Noticeable difference in COVID cases data from as of pm Saturday We are healthier by SocialDistanacing from one another Keep doing it,2020-04-05 01:48:07,en,1,3,2,14,True,neutral,0.5
11,1242549246680858630,['repost'],['https://www.medianama.com/2020/03/223-covid-19-telcos-merge-resources/'],Telecom operators are moving to band together as the COVID-19 pandemic spreads https://t.co/qMgR9SCflF #Repost,Telecom operators are moving to band together as the COVID pandemic spreads Repost,2020-03-24 20:30:00,en,0,0,1,2,True,neutral,0.5
12,1244933549792387072,"['communist', 'chinese', 'wuhanvirus', 'tracking', 'numbers', 'south', 'korea', 'winding', 'down', 'italy', 'spain', 'over']",['https://twitter.com/i/web/status/1244933549792387072'],"#Communist #Chinese #WUHANVirus #Tracking by the #Numbers: #South #Korea #Winding #Down -- #Italy, #Spain #Over the #Hump -- #Germany, #USA #Nearing #Peak Numbers https://t.co/m84YI3sLjO via @gatewaypundit",Communist Chinese WUHANVirus Tracking by the Numbers South Korea Winding Down Italy Spain Over the Hump Germany USA Nearing Peak Numbers via gatewaypundit,2020-03-31 10:24:22,en,0,0,0,0,True,neutral,0.5
