,id_str,hashtags,urls,text,clean_text,created_at,lang,quote_count,reply_count,retweet_count,favorite_count,to_cache,sa_label,sa
0,1250001562027597825,"['powerbi', 'datastoriesgallery']",['https://community.powerbi.com/t5/Data-Stories-Gallery/Covid-19-analytcs-around-the-world/m-p/1024548'],Check out this data story: Covid-19 analytcs around the world #PowerBI #DataStoriesGallery https://t.co/oGJfelg93T,Check out this data story Covid analytcs around the world PowerBI DataStoriesGallery,2020-04-14 10:02:50,en,0,0,0,0,True,neutral,0.5
1,1247672850267418625,"['tableau', 'data', 'covid', 'coronavirususa', 'kdhe']",['https://public.tableau.com/profile/kdhe.epidemiology#!/vizhome/COVID-19Data_15851817634470/KSCOVID-19CaseData'],"Tableau Public: KS Coronavirus Disease 2019 (COVID-19) Case Summary
https://t.co/79UbQKkB58 #Tableau #Data #COVID19 #CoronavirusUSA #KDHE",Tableau Public KS Coronavirus Disease COVID Case Summary Tableau Data COVID CoronavirusUSA KDHE,2020-04-07 23:49:22,en,0,0,0,0,True,neutral,0.5
2,1249481697919242241,"['powerbi', 'covid']",['http://danscorner4businessintel.blogspot.com/2020/04/covid-19-dashboard-article-4-reporting.html'],See how I incorporated population data in my Covid 19 dashboard #powerbi #covid19 https://t.co/dEm45DSsaC,See how I incorporated population data in my Covid dashboard powerbi covid,2020-04-12 23:37:05,en,0,0,0,0,True,neutral,0.5
3,1247157517299462144,"['covid', 'data', 'powerbi']",['https://twitter.com/i/web/status/1247157517299462144'],Check out all of the #COVID19 #data stories created by the Microsoft #PowerBI Community. Super insightful. https://t.co/cu3GAzV3ao #MSFTAdvocate,Check out all of the COVID data stories created by the Microsoft PowerBI Community Super insightful MSFTAdvocate,2020-04-06 13:41:37,en,0,0,0,0,True,strongly_positive,0.8548
4,1249132791150845953,"['analyticship', 'bi', 'ml', 'ai', 'bigdata', 'analytics', 'hied']",['https://www.datanami.com/2020/04/09/data-transparency-lessons-from-covid-19/'],"#Analyticship:#BI,#ML,#AI,#BigData,#Analytics,#HiEd:Data Transparency: Lessons from COVID-19 https://t.co/P9ypUhw9TJ via @datanami",AnalyticshipBIMLAIBigDataAnalyticsHiEdData Transparency Lessons from COVID via datanami,2020-04-12 00:30:39,en,0,0,0,0,True,neutral,0.5
5,1242220810590273536,"['nlg', 'narratives', 'data', 'bi']","['http://arria.com', 'https://twitter.com/i/web/status/1242220810590273536']",Amazing #nlg #narratives from #data with global leader https://t.co/h0DW4e6mO1  Free Trial Join the #bi leaders #arrianlg #powerbi #uipath #tableau #resultsbi #qlik #ai #arrianlg #microstrategy https://t.co/8oU0CI3xzh,Amazing nlg narratives from data with global leader Free Trial Join the bi leaders arrianlg powerbi uipath tableau resultsbi qlik ai arrianlg microstrategy,2020-03-23 22:44:55,en,0,0,1,0,True,strongly_positive,0.92595
6,1244024329496481792,"['nlg', 'narratives', 'data', 'bi']","['https://arria.com', 'https://twitter.com/i/web/status/1244024329496481792']","Amazing #nlg #narratives from #data with global leader https://t.co/21bTw0AwZY  Free Trial
Join the #bi leaders #arrianlg #powerbi #uipath #tableau #resultsbi #qlik #ai #arrianlg #microstrategy",Amazing nlg narratives from data with global leader Free Trial Join the bi leaders arrianlg powerbi uipath tableau resultsbi qlik ai arrianlg microstrategy,2020-03-28 22:11:27,en,0,0,0,0,True,strongly_positive,0.92595
7,1242167730830069760,"['tableau', 'coronavirus', 'data']",['https://zd.net/3abrHPr'],#Tableau makes Johns Hopkins #coronavirus #data available for the rest of us https://t.co/x2vd2fvPNv,Tableau makes Johns Hopkins coronavirus data available for the rest of us,2020-03-23 19:14:00,en,0,0,1,0,True,neutral,0.5
8,1247119902718210048,"['coronavirus', 'powerbidesktop', 'powerbi']",['https://www.sqlshack.com/analyze-coronavirus-data-with-power-bi-desktop-visualizations/'],Analyze #coronavirus data with #PowerBIDesktop visualizations with @rajendragupta16 #PowerBI https://t.co/NULmWNkKpj,Analyze coronavirus data with PowerBIDesktop visualizations with rajendragupta PowerBI,2020-04-06 11:12:09,en,0,0,0,0,True,neutral,0.5
9,1243539126550396929,"['covid', 'sql', 'knowledgegraph', 'bi']",['https://twitter.com/i/web/status/1243539126550396929'],"A peek into the timbr #COVID19 #SQL #KnowledgeGraph, which directly connects to #BI dashboards enabling analysts to easily generate visualizations by querying the #Ontology. We will shortly begin sharing our insights from the many data sources to try and help contain the virus. https://t.co/bhXydsVkU6",A peek into the timbr COVID SQL KnowledgeGraph which directly connects to BI dashboards enabling analysts to easily generate visualizations by querying the Ontology We will shortly begin sharing our insights from the many data sources to try and help contain the virus,2020-03-27 14:03:26,en,0,0,4,2,True,strongly_positive,0.89225
10,1245400858101035009,['powerbi'],['https://twitter.com/i/web/status/1245400858101035009'],"Proud to have worked on the docs to help folks use, customize, then distribute this #PowerBI report. Interested to explore the data myself.
https://t.co/CWsOpQusb2",Proud to have worked on the docs to help folks use customize then distribute this PowerBI report Interested to explore the data myself,2020-04-01 17:21:17,en,0,0,0,0,True,strongly_positive,0.9088
11,1251313683570946048,"['narratives', 'covid', 'tableau', 'powerbi']","['http://Arria.com', 'https://twitter.com/i/web/status/1251313683570946048']","https://t.co/D5JOIVdpDf 
See Technology Suite in action
Data enhanced with #narratives
#covid19 #tableau #powerbi
#uipath #excel https://t.co/OpaZvzxMVX",See Technology Suite in action Data enhanced with narratives covid tableau powerbi uipath excel,2020-04-18 00:56:45,en,0,0,0,0,True,positive,0.7294
12,1248076250909798400,"['powerbi', 'sandiego', 'covid']",['https://twitter.com/i/web/status/1248076250909798400'],"My #PowerBI heat map of #SanDiego reported #COVID19  cases is getting hotter. Stay safe!
Data source: San Diego County website (refreshed daily)
https://t.co/S2ngmQci0G",My PowerBI heat map of SanDiego reported COVID cases is getting hotter Stay safe Data source San Diego County website refreshed daily,2020-04-09 02:32:21,en,0,0,0,0,True,positive,0.7202
13,1245267165420412928,['powerbi'],['https://twitter.com/i/web/status/1245267165420412928'],Learn how government agencies and non-profits around the world are using #PowerBI to share timely and accurate data about COVID-19 with communities https://t.co/EuFoyVykwy,Learn how government agencies and nonprofits around the world are using PowerBI to share timely and accurate data about COVID with communities,2020-04-01 08:30:02,en,0,0,0,0,True,weakly_positive,0.648
14,1245415077840379904,"['powerbi', 'datastoriesgallery']",['https://community.powerbi.com/t5/Data-Stories-Gallery/COVID-19-LATAM-Measures/m-p/1003293'],Check out this data story: COVID-19 - LATAM Measures #PowerBI #DataStoriesGallery https://t.co/KjkSdXKvb0,Check out this data story COVID LATAM Measures PowerBI DataStoriesGallery,2020-04-01 18:17:47,en,0,0,1,1,True,neutral,0.5
15,1244603626045276162,"['covid', 'tableau']",['https://ivizri.com/posts/2020/03/timeline-of-covid-19-cases/'],Dashboard showing timeline of daily #COVID19 data from RIDOH #Tableau https://t.co/llhYDyItXC https://t.co/MVbSkT6E2N,Dashboard showing timeline of daily COVID data from RIDOH Tableau,2020-03-30 12:33:22,en,0,0,0,0,True,neutral,0.5
16,1240461617508179969,"['nlg', 'narratives', 'data', 'bi']","['http://arria.com', 'https://twitter.com/i/web/status/1240461617508179969']",Amazing #nlg #narratives from #data with global leader https://t.co/h0DW4e6mO1 Free Trial Join the #bi leaders #arrianlg #powerbi #uipath #tableau #resultsbi #qlik #ai #arrianlg #microstrategy https://t.co/AOCevFGeTH,Amazing nlg narratives from data with global leader Free Trial Join the bi leaders arrianlg powerbi uipath tableau resultsbi qlik ai arrianlg microstrategy,2020-03-19 02:14:30,en,0,0,1,0,True,strongly_positive,0.92595
17,1243306709738762240,"['tableau', 'businessintelligence']",['https://twitter.com/i/web/status/1243306709738762240'],"#tableau &amp; #businessintelligence is a technological solution for sorting, preparing, analyzing and presenting data in a way that allows management and their teams to make informed decisions in the workplace. 

#tableau #tableausoftware #coronavirus #coron…https://t.co/NPrcm1ZKFm",tableau amp businessintelligence is a technological solution for sorting preparing analyzing and presenting data in a way that allows management and their teams to make informed decisions in the workplace tableau tableausoftware coronavirus coron,2020-03-26 22:39:53,en,0,0,0,0,True,weakly_positive,0.6591
18,1251235517087256576,"['powerbisaturday', 'powerbi', 'covid']",['https://twitter.com/i/web/status/1251235517087256576'],Honoured to be presenting at #PowerBISaturday #PowerBI - #COVID19 edition. I'm presenting on the theory of data at 7 am BST and then on Practical Guide to Building Reports at 1 pm BST. Register for free here: https://t.co/j8985TF6FK  #MVPBuzz #RDBuzz https://t.co/RgkHeqcOeS,Honoured to be presenting at PowerBISaturday PowerBI COVID edition Im presenting on the theory of data at am BST and then on Practical Guide to Building Reports at pm BST Register for free here MVPBuzz RDBuzz,2020-04-17 19:46:08,en,0,0,0,0,True,strongly_positive,0.87895
19,1242397611509706752,"['tableau', 'coronavirus', 'data']",['https://zd.net/3abrHPr'],#Tableau makes Johns Hopkins #coronavirus #data available for the rest of us https://t.co/OLzKP6juo4 via @ZDNet &amp; @andrewbrust,Tableau makes Johns Hopkins coronavirus data available for the rest of us via ZDNet amp andrewbrust,2020-03-24 10:27:27,en,0,0,0,0,True,neutral,0.5
20,1245274095266267137,['powerbi'],['https://community.powerbi.com/t5/COVID-19-Data-Stories-Gallery/bd-p/pbi_covid19_datastories'],"Featured - COVID-19 Data Stories Gallery - #POWERBI
https://t.co/zvhs0X8hiH",Featured COVID Data Stories Gallery POWERBI,2020-04-01 08:57:35,en,0,0,0,0,True,neutral,0.5
21,1239422956586983424,"['nlg', 'narratives', 'data', 'bi']","['http://arria.com', 'https://twitter.com/i/web/status/1239422956586983424']","Amazing #nlg #narratives from #data with global leader https://t.co/h0DW4e6mO1 Free Trial
Join the #bi leaders #arrianlg #powerbi #uipath #tableau #resultsbi #qlik #ai #arrianlg #microstrategy https://t.co/56YLGnUvjs",Amazing nlg narratives from data with global leader Free Trial Join the bi leaders arrianlg powerbi uipath tableau resultsbi qlik ai arrianlg microstrategy,2020-03-16 05:27:14,en,0,0,1,0,True,strongly_positive,0.92595
22,1244098267006283777,"['tableau', 'covid', 'canada', 'covidcanada']",['https://twitter.com/i/web/status/1244098267006283777'],"A #Tableau viz package for #Covid_19 data on #Canada and its provinces (cases, prevalence, new cases). #COVIDCanada #covid19 @GovCanHealth @ONThealth @PHSAofBC @GoAHealth 
https://t.co/F8eZO4HOxV",A Tableau viz package for Covid data on Canada and its provinces cases prevalence new cases COVIDCanada covid GovCanHealth ONThealth PHSAofBC GoAHealth,2020-03-29 03:05:15,en,0,0,0,0,True,neutral,0.5
23,1250225515790811138,"['narratives', 'covid', 'tableau', 'powerbi']","['http://Arria.com', 'https://twitter.com/i/web/status/1250225515790811138']","https://t.co/D5JOIVv11P 
See Technology Suite in action
Data enhanced with #narratives
#covid19 #tableau #powerbi
#uipath #excel https://t.co/OpaZvzPokx",See Technology Suite in action Data enhanced with narratives covid tableau powerbi uipath excel,2020-04-15 00:52:45,en,0,0,0,0,True,positive,0.7294
24,1250957747039776768,"['narratives', 'covid', 'tableau', 'powerbi']","['http://Arria.com', 'https://twitter.com/i/web/status/1250957747039776768']","https://t.co/D5JOIVdpDf 
See Technology Suite in action
Data enhanced with #narratives
#covid19 #tableau #powerbi
#uipath #excel https://t.co/OpaZvzxMVX",See Technology Suite in action Data enhanced with narratives covid tableau powerbi uipath excel,2020-04-17 01:22:23,en,0,0,1,0,True,positive,0.7294
25,1245292029338238977,"['learn', 'powerbi']",['https://twitter.com/i/web/status/1245292029338238977'],#Learn how government agencies and non-profits around the world are using #PowerBI to share timely and accurate data about COVID-19 with communities: https://t.co/0LjJhIldG5,Learn how government agencies and nonprofits around the world are using PowerBI to share timely and accurate data about COVID with communities,2020-04-01 10:08:50,en,0,0,0,0,True,weakly_positive,0.648
26,1245267820059021312,['powerbi'],['https://twitter.com/i/web/status/1245267820059021312'],Learn how government agencies and non-profits around the world are using #PowerBI to share timely and accurate data about COVID-19 with communities #COVID-19 https://t.co/N0nSyguic9 #MSFTAdvocate,Learn how government agencies and nonprofits around the world are using PowerBI to share timely and accurate data about COVID with communities COVID MSFTAdvocate,2020-04-01 08:32:38,en,0,0,0,0,True,weakly_positive,0.648
27,1250383285760323584,"['covid', 'wfh', 'workfromhome', 'bi', 'analytics', 'data', 'domobusinesscloud']",['https://twitter.com/i/web/status/1250383285760323584'],How Domo can support a remote workforce #COVID19 #WFH #workfromhome #BI #analytics #data #Domobusinesscloud @Domotalk https://t.co/HvzRmD5ote https://t.co/fPCr1KyLUJ,How Domo can support a remote workforce COVID WFH workfromhome BI analytics data Domobusinesscloud Domotalk,2020-04-15 11:19:40,en,0,0,0,0,True,positive,0.70095
28,1249485966756192256,['powerbi'],['https://datachant.com/2020/04/11/covid-19-app-on-appsource/'],Thank @MSPowerBI for certifying the new COVID-19 #PowerBI App on AppSource over the weekend! https://t.co/UhkQAS58Tr https://t.co/1QArKmdoMR,Thank MSPowerBI for certifying the new COVID PowerBI App on AppSource over the weekend,2020-04-12 23:54:03,en,0,0,2,15,True,weakly_positive,0.6806
29,1239683954162180097,"['tableau', 'salesforce']",['https://twitter.com/i/web/status/1239683954162180097'],"#Tableau,  acquired last year by #salesforce, has developed a free data resource hub to help organizations see and understand coronavirus data in near real-time! #JohnsHopkinsUniversity #WHO  #CentersforDiseaseControl and Prevention.
https://t.co/HcpYCmzz7h https://t.co/3zpQ0eBAe1",Tableau acquired last year by salesforce has developed a free data resource hub to help organizations see and understand coronavirus data in near realtime JohnsHopkinsUniversity WHO CentersforDiseaseControl and Prevention,2020-03-16 22:44:21,en,0,0,0,0,True,strongly_positive,0.8592
