,id_str,hashtags,urls,text,clean_text,created_at,lang,quote_count,reply_count,retweet_count,favorite_count,to_cache,sa_label,sa
0,1245709777449205760,"['coronavirus', 'gp', 'selfhelp', 'asknhs']",['https://twitter.com/i/web/status/1245709777449205760'],"Feeling unwell?
Worried about #Coronavirus
Do you you need a #GP? Pharmacist? #SelfHelp?
#ASKNHS app can help &amp; offer you guidance
Book a Video Consultation with your GP
Free &amp; easy to use
Supported by all Lewisham GPs
Over 32,000 #Lewisham residents already signed up https://t.co/IefnwtTsPu",Feeling unwell Worried about Coronavirus Do you you need a GP Pharmacist SelfHelp ASKNHS app can help amp offer you guidance Book a Video Consultation with your GP Free amp easy to use Supported by all Lewisham GPs Over Lewisham residents already signed up,2020-04-02 13:48:49,en,0,0,0,0,True,strongly_positive,0.92955
1,1250326800611209220,"['coronavirus', 'gp', 'selfhelp', 'asknhs']",['https://twitter.com/i/web/status/1250326800611209220'],"Feeling unwell?
Worried about #Coronavirus
Do you you need a #GP? Pharmacist? #SelfHelp?
#ASKNHS app can help &amp; offer you guidance
Book a Video Consultation with your GP
Free &amp; easy to use
Supported by all Lewisham GPs
Over 32,000 #Lewisham residents already signed up https://t.co/d8LNaOlLXl",Feeling unwell Worried about Coronavirus Do you you need a GP Pharmacist SelfHelp ASKNHS app can help amp offer you guidance Book a Video Consultation with your GP Free amp easy to use Supported by all Lewisham GPs Over Lewisham residents already signed up,2020-04-15 07:35:13,en,0,0,0,0,True,strongly_positive,0.92955
2,1251246623075811333,"['covid', 'unitedkingdom']",['https://twitter.com/i/web/status/1251246623075811333'],#COVID2019 - #Unitedkingdom - The NHS Coronavirus app can track how long you spend outdoors -https://t.co/T7CaaK0qNH -The NHS is making plans to expand the scope of its coronavirus contact tracking app to enforce social detachment by warning people if they spend too much,COVID Unitedkingdom The NHS Coronavirus app can track how long you spend outdoors The NHS is making plans to expand the scope of its coronavirus contact tracking app to enforce social detachment by warning people if they spend too much,2020-04-17 20:30:16,en,0,0,0,0,True,weakly_negative,0.4871
3,1241262146559905792,"['nhs', 'selfhelp', 'covid']",[],Look after your mental health at this challenging time ! App is free to #nhs staff #selfhelp #Covid_19,Look after your mental health at this challenging time App is free to nhs staff selfhelp Covid,2020-03-21 07:15:31,en,0,0,2,4,True,strongly_positive,0.80935
4,1245840671656771585,"['keepinformed', 'coronavirus', 'unitedkingdom', 'uk', 'gis', 'geospatial', 'technology']","['http://alturl.com/zny3o', 'https://twitter.com/i/web/status/1245840671656771585']",#KeepInformed #Coronavirus Dashboard UK https://t.co/FrQbqLfKk9 #UnitedKingdom #UK #GIS #Geospatial #Technology #Tech #ArcGIS #CoronavirusPandemic https://t.co/aqc8gDPaUY,KeepInformed Coronavirus Dashboard UK UnitedKingdom UK GIS Geospatial Technology Tech ArcGIS CoronavirusPandemic,2020-04-02 22:28:57,en,0,0,2,1,True,neutral,0.5
5,1250361261805666304,"['unitedkingdom', 'coronavirus']",['https://twitter.com/i/web/status/1250361261805666304'],"The #UnitedKingdom's true death toll from #coronavirus far exceeds estimates previously published by the government, according to broader official data that include deaths in the community such as in nursing homes. https://t.co/3xtkypxDhT",The UnitedKingdoms true death toll from coronavirus far exceeds estimates previously published by the government according to broader official data that include deaths in the community such as in nursing homes,2020-04-15 09:52:10,en,0,0,0,0,True,weakly_negative,0.3634
6,1245270714468446209,"['unitedkingdom', 'london', 'coronavirus']",['https://twitter.com/i/web/status/1245270714468446209'],"#UnitedKingdom #London #Coronavirus

The loss of taste and smell can be strong evidence of infection with Covid-19, according to British scientists.  According to a study created by researchers using a symptom tracker app,",UnitedKingdom London Coronavirus The loss of taste and smell can be strong evidence of infection with Covid according to British scientists According to a study created by researchers using a symptom tracker app,2020-04-01 08:44:08,en,0,0,0,0,True,positive,0.7294
7,1248136084862783489,"['coronavirus', 'gp', 'selfhelp', 'asknhs']",['https://twitter.com/i/web/status/1248136084862783489'],"Feeling unwell?
Worried about #Coronavirus
Do you you need a #GP? Pharmacist? #SelfHelp?
#ASKNHS app can help &amp; offer you guidance
Book a Video Consultation with your GP
Free &amp; easy to use
Supported by all Lewisham GPs
Over 32,000 #Lewisham residents already signed up https://t.co/mTqSvlbaOv",Feeling unwell Worried about Coronavirus Do you you need a GP Pharmacist SelfHelp ASKNHS app can help amp offer you guidance Book a Video Consultation with your GP Free amp easy to use Supported by all Lewisham GPs Over Lewisham residents already signed up,2020-04-09 06:30:06,en,0,0,0,0,True,strongly_positive,0.92955
8,1249655149200584704,"['coronavirus', 'gp', 'selfhelp', 'asknhs']",['https://twitter.com/i/web/status/1249655149200584704'],"Feeling unwell?
Worried about #Coronavirus
Do you you need a #GP? Pharmacist? #SelfHelp?
#ASKNHS app can help &amp; offer you guidance
Book a Video Consultation with your GP
Free &amp; easy to use
Supported by all Lewisham GPs
Over 32,000 #Lewisham residents already signed up https://t.co/90ndt832v9",Feeling unwell Worried about Coronavirus Do you you need a GP Pharmacist SelfHelp ASKNHS app can help amp offer you guidance Book a Video Consultation with your GP Free amp easy to use Supported by all Lewisham GPs Over Lewisham residents already signed up,2020-04-13 11:06:19,en,0,0,0,0,True,strongly_positive,0.92955
9,1247513856739549185,"['coronavirus', 'gp', 'selfhelp', 'asknhs']",['https://twitter.com/i/web/status/1247513856739549185'],"Feeling unwell?
Worried about #Coronavirus
Do you you need a #GP? Pharmacist? #SelfHelp?
#ASKNHS app can help &amp; offer you guidance
Book a Video Consultation with your GP
Free &amp; easy to use
Supported by all Lewisham GPs
Over 32,000 #Lewisham residents already signed up https://t.co/37lwNJUKXu",Feeling unwell Worried about Coronavirus Do you you need a GP Pharmacist SelfHelp ASKNHS app can help amp offer you guidance Book a Video Consultation with your GP Free amp easy to use Supported by all Lewisham GPs Over Lewisham residents already signed up,2020-04-07 13:17:35,en,0,0,0,0,True,strongly_positive,0.92955
